Epoch,Loss,Accuracy
1,1.7123879075210084,38.39054093751861
2,1.4798924546427048,45.578920715841456
3,1.3866532311503605,48.64296187155654
4,1.3242488274192123,50.70035506814469
5,1.2772216721402072,52.296427924176236
6,1.2385047345931741,53.702503011242186
7,1.2057305197401889,54.89025077219307
8,1.1765074766682537,55.9025253870125
9,1.1515388442172985,56.81096857643648
10,1.1289597666250601,57.60033602911206
11,1.1084173085970872,58.35339192470226
12,1.0900047371813963,59.00745793584173
13,1.0725540026264888,59.6521025700077
14,1.0564054011320232,60.28281141740037
15,1.0411890434885371,60.86412346191114
16,1.0272075313213394,61.38858011343599
17,1.014170256389584,61.87436986363211
18,1.0012802793301587,62.40399518724659
19,0.9893842221751463,62.79400093821212
20,0.9778897029257791,63.308905360305516
21,0.9670298953155568,63.709183029221315
22,0.9569766169870811,64.07072837057939
23,0.9471605786695402,64.4359375807605
24,0.9379925694774917,64.81639110229456
25,0.9285761967916583,65.19756431234744
26,0.920230190542393,65.52031189991881
27,0.911882456871555,65.85764953655331
28,0.9037973049542342,66.15448833744755
29,0.8954988827773069,66.48881636754885
30,0.8881066914140234,66.78833764383138
31,0.8809143194448168,67.03715359265237
32,0.8740541511105688,67.33458122960747
33,0.8667393841455254,67.63809350585794
34,0.8600580736916126,67.90333143815357
35,0.8537845593827142,68.10621817422874
36,0.8472927596506467,68.40181387677231
37,0.840679090749917,68.68066046469633
38,0.8348271449402782,68.89198718431027
39,0.8293248820211029,69.12915726437234
40,0.8235214515283832,69.36207463955054
41,0.8179683383935141,69.58642117873202
42,0.8126380039391011,69.78152219355826
43,0.8076149718354729,69.99167124105051
44,0.8022289830539586,70.16027463313878
45,0.7974988067058271,70.33797227105563
46,0.792221455994927,70.58947069526491
47,0.787334576491215,70.76631779220499
48,0.7825963755152491,70.98209349538975
49,0.7783130797226917,71.11667524840703
50,0.7742379605982254,71.2920829683095
51,0.7695132498577525,71.50007295024531
52,0.7652367555836059,71.64309468680138
53,0.7611724416154502,71.79069625938621
54,0.7569358460583306,71.95635547117026
55,0.7525954236949611,72.13732442053625
56,0.7489260495303015,72.2596060425048
57,0.7451543380290996,72.40903954950116
58,0.7413706859195764,72.57384822030843
59,0.7379967448285313,72.70960764544742
60,0.734121342967597,72.85753634917717
61,0.7305605869645719,73.02640144618137
62,0.726877819793217,73.13160682238545
63,0.7230477549167507,73.29445270632326
64,0.7200843755818124,73.41634177091791
65,0.7172875566996578,73.52390249136538
66,0.7134722282192972,73.68426217860183
67,0.7109402411585127,73.76434388287659
68,0.7072647674185938,73.92640465206658
69,0.70449693219844,74.02689933978392
70,0.701510017271188,74.11581358497133
71,0.6985094207531243,74.25948958381721
72,0.6955805290894396,74.37123758291956
73,0.6923564617450229,74.49109843441576
74,0.6900348381217566,74.57523656488745
75,0.6872568882115172,74.69555539998652
76,0.684726448696409,74.79657349753572
77,0.6809321510068995,74.93069726695013
78,0.6788229555997225,75.05886724952713
79,0.6763045268766436,75.09694531479504
80,0.6737634765810827,75.21032896962194
81,0.6710501889464304,75.32940470637035
82,0.6686775793797426,75.39528891895587
83,0.6660793812260857,75.5173088360085
84,0.6636533699065544,75.59313783539939
85,0.6608447030370094,75.72719617858482
86,0.6587874863667061,75.82795257121809
87,0.6564145759908601,75.89259368545294
88,0.653766471376901,76.01238911072015
89,0.6513410192577297,76.09534956907014
90,0.6498078745347992,76.14808310963015
91,0.6473196438110391,76.26068164970928
92,0.6452579083383337,76.31701363286334
93,0.6428587194221741,76.43837928762613
94,0.640551861354668,76.52762066395846
95,0.6383763370061627,76.58565372906607
96,0.6361103516114776,76.71225348214747
97,0.6341952624343995,76.78232497338789
98,0.6323473692494375,76.827076514012
99,0.6300080260939659,76.92011261162533
100,0.6280728390783673,77.01223274203288
